date,model,quantile,model_daily_profit_eur,benchmark_daily_profit_eur,realized_model_profit_eur,benchmark_profit_eur,daily_regret_eur,DA_profit_eur,ID_profit_eur,BCM_profit_eur,BEM_profit_eur,penalties_eur,tail_event_flag,activation_surprise_flag,infeasibility_flag,cumulative_model_profit_eur,cumulative_benchmark_profit_eur,cumulative_regret_eur
2025-07-23,RLQR,p50,1332.3918477907057,0.0,1332.3918477907057,0.0,-1332.3918477907057,0.0,0.0,0.0,1426.8277894466116,0.0,False,False,True,86947.79382490269,0.0,-86947.79382490269
2025-07-24,RLQR,p50,744.093282518288,0.0,744.093282518288,0.0,-744.093282518288,165.74530269920888,0.0,821.1831261538002,239.9392517085896,0.0,False,False,True,87691.88710742097,0.0,-87691.88710742097
2025-07-25,RLQR,p50,-645.3149730362416,0.0,-645.3149730362416,0.0,645.3149730362416,-447.6389899705638,0.0,0.0,203.55903638352257,0.0,False,False,False,87046.57213438474,0.0,-87046.57213438474
2025-07-26,RLQR,p50,378.5144118593202,0.0,378.5144118593202,0.0,-378.5144118593202,568.9873270925441,0.0,0.0,174.9353548767941,0.0,False,False,True,87425.08654624406,0.0,-87425.08654624406
2025-07-27,RLQR,p50,1021.5433821776916,0.0,1021.5433821776916,0.0,-1021.5433821776916,294.18,0.0,0.0,1135.2540504849342,0.0,False,False,False,88446.62992842175,0.0,-88446.62992842175
2025-07-28,RLQR,p50,1717.546763764046,0.0,1717.546763764046,0.0,-1717.546763764046,0.0,0.0,0.0,1839.400544945692,0.0,False,False,False,90164.17669218579,0.0,-90164.17669218579
2025-07-29,RLQR,p50,2948.4932501742187,0.0,2948.4932501742187,0.0,-2948.4932501742187,587.482,0.0,658.1697500758384,1988.642405158471,0.0,False,False,False,93112.66994236001,0.0,-93112.66994236001
2025-07-30,RLQR,p50,194.9263406299899,0.0,194.9263406299899,0.0,-194.9263406299899,-64.29700000000003,0.0,0.0,683.9841099695391,0.0,False,False,True,93307.59628299,0.0,-93307.59628299
2025-07-31,RLQR,p50,201.9458551340732,0.0,201.9458551340732,0.0,-201.9458551340732,358.165,-127.81433440461144,0.0,371.3306340100252,0.0,False,False,True,93509.54213812407,0.0,-93509.54213812407
2025-05-31,RLQR,p70,643.6118192010558,0.0,643.6118192010558,0.0,-643.6118192010558,0.0,0.0,0.0,653.3297809119811,0.0,False,False,False,643.6118192010558,0.0,-643.6118192010558
2025-06-01,RLQR,p70,3129.6145552890375,0.0,3129.6145552890375,0.0,-3129.6145552890375,0.0,0.0,0.0,3204.6198759576837,0.0,False,False,False,3773.2263744900933,0.0,-3773.2263744900933
2025-06-02,RLQR,p70,5011.246767757797,0.0,5011.246767757797,0.0,-5011.246767757797,-76.64733735599589,0.0,3444.781231462259,2123.9259324107443,0.0,False,False,True,8784.47314224789,0.0,-8784.47314224789
2025-06-03,RLQR,p70,-269.28241876904315,0.0,-269.28241876904315,0.0,269.28241876904315,-467.813,0.0,0.0,681.6110876628302,0.0,False,False,True,8515.190723478847,0.0,-8515.190723478847
2025-06-04,RLQR,p70,1727.0051844508748,0.0,1727.0051844508748,0.0,-1727.0051844508748,1233.3258522302133,0.0,0.0,1107.5317763669154,0.0,False,False,True,10242.195907929721,0.0,-10242.195907929721
2025-06-05,RLQR,p70,1464.6869149190688,0.0,1464.6869149190688,0.0,-1464.6869149190688,0.0,0.0,0.0,1541.006646505797,0.0,False,False,False,11706.882822848791,0.0,-11706.882822848791
2025-06-06,RLQR,p70,1635.2946378966958,0.0,1635.2946378966958,0.0,-1635.2946378966958,367.485,0.0,0.0,1487.8784510608116,0.0,False,False,False,13342.177460745486,0.0,-13342.177460745486
2025-06-07,RLQR,p70,29.263233956931693,0.0,29.263233956931693,0.0,-29.263233956931693,0.0,0.0,0.0,73.76703245316325,0.0,False,False,False,13371.440694702418,0.0,-13371.440694702418
2025-06-08,RLQR,p70,57.70825089654265,0.0,57.70825089654265,0.0,-57.70825089654265,96.968,0.0,0.0,127.38007396956851,0.0,False,False,False,13429.148945598961,0.0,-13429.148945598961
2025-06-09,RLQR,p70,125.91939018824,0.0,125.91939018824,0.0,-125.91939018824,-104.49,0.0,0.0,282.6682197173406,0.0,False,False,False,13555.068335787202,0.0,-13555.068335787202
2025-06-10,RLQR,p70,-270.42965494896646,0.0,-270.42965494896646,0.0,270.42965494896646,-93.80776280641544,0.0,0.0,118.6159995828915,0.0,False,False,True,13284.638680838236,0.0,-13284.638680838236
2025-06-11,RLQR,p70,626.1031086270453,0.0,626.1031086270453,0.0,-626.1031086270453,-388.7301239768276,0.0,0.0,1381.5559329284667,0.0,False,False,True,13910.74178946528,0.0,-13910.74178946528
2025-06-12,RLQR,p70,3154.632381527016,0.0,3154.632381527016,0.0,-3154.632381527016,429.3770000000002,0.0,0.0,3523.4107202535347,0.0,False,False,True,17065.374170992298,0.0,-17065.374170992298
2025-06-13,RLQR,p70,1587.0568804896657,0.0,1587.0568804896657,0.0,-1587.0568804896657,0.0,0.0,0.0,1637.406926952602,0.0,False,False,True,18652.431051481963,0.0,-18652.431051481963
2025-06-14,RLQR,p70,-725.6740421039034,0.0,-725.6740421039034,0.0,725.6740421039034,-180.6017872230424,0.0,0.0,42.725991400632175,0.0,False,False,True,17926.75700937806,0.0,-17926.75700937806
2025-06-15,RLQR,p70,87.2690688344875,0.0,87.2690688344875,0.0,-87.2690688344875,0.0,0.0,0.0,120.65865445831244,0.0,False,False,True,18014.026078212548,0.0,-18014.026078212548
2025-06-16,RLQR,p70,1233.5683126350089,0.0,1233.5683126350089,0.0,-1233.5683126350089,278.83132312953103,0.0,262.9181307743029,957.0146491379772,0.0,False,False,True,19247.594390847556,0.0,-19247.594390847556
2025-06-17,RLQR,p70,302.35405717998657,0.0,302.35405717998657,0.0,-302.35405717998657,142.79000000000013,0.0,0.0,533.222969451809,0.0,False,False,True,19549.948448027542,0.0,-19549.948448027542
2025-06-18,RLQR,p70,1221.3069256994297,0.0,1221.3069256994297,0.0,-1221.3069256994297,591.4970630915365,0.0,0.0,861.3872438598271,0.0,False,False,True,20771.255373726974,0.0,-20771.255373726974
2025-06-19,RLQR,p70,-190.10890969830936,0.0,-190.10890969830936,0.0,190.10890969830936,-330.368,0.0,0.0,234.74264778932536,0.0,False,False,True,20581.146464028665,0.0,-20581.146464028665
2025-06-20,RLQR,p70,495.031266459108,0.0,495.031266459108,0.0,-495.031266459108,647.7610934101403,0.0,0.0,50.31134694826243,0.0,False,False,True,21076.177730487772,0.0,-21076.177730487772
2025-06-21,RLQR,p70,-635.2418078873253,0.0,-635.2418078873253,0.0,635.2418078873253,-596.313,0.0,0.0,96.61032520982326,0.0,False,False,True,20440.935922600445,0.0,-20440.935922600445
2025-06-22,RLQR,p70,959.0829402781976,0.0,959.0829402781976,0.0,-959.0829402781976,1251.172965810859,0.0,0.0,0.0,0.0,False,False,True,21400.01886287864,0.0,-21400.01886287864
2025-06-23,RLQR,p70,-1257.0771907939952,0.0,-1257.0771907939952,0.0,1257.0771907939952,-1250.439676604115,0.0,0.0,424.89340402365536,0.0,False,False,True,20142.941672084646,0.0,-20142.941672084646
2025-06-24,RLQR,p70,-589.6367374357696,0.0,-589.6367374357696,0.0,589.6367374357696,-252.68298870472003,0.0,0.0,0.0,0.0,False,False,True,19553.304934648877,0.0,-19553.304934648877
2025-06-25,RLQR,p70,1628.766830385621,0.0,1628.766830385621,0.0,-1628.766830385621,0.0,0.0,0.0,1701.7152107438894,0.0,False,False,False,21182.0717650345,0.0,-21182.0717650345
2025-06-26,RLQR,p70,287.48462322404697,0.0,287.48462322404697,0.0,-287.48462322404697,-451.41,0.0,0.0,1104.1805807974056,0.0,False,False,False,21469.556388258545,0.0,-21469.556388258545
2025-06-27,RLQR,p70,2016.0081741195777,0.0,2016.0081741195777,0.0,-2016.0081741195777,0.0,0.0,0.0,2114.2235252337223,0.0,False,False,False,23485.564562378124,0.0,-23485.564562378124
2025-06-28,RLQR,p70,1871.9470239426016,0.0,1871.9470239426016,0.0,-1871.9470239426016,-404.093,0.0,2230.277855711462,433.8353829361157,0.0,False,False,True,25357.511586320725,0.0,-25357.511586320725
2025-06-29,RLQR,p70,225.03936573508005,0.0,225.03936573508005,0.0,-225.03936573508005,393.5711890670591,0.0,0.0,15.935419887803445,0.0,False,False,True,25582.550952055804,0.0,-25582.550952055804
2025-06-30,RLQR,p70,274.40213666053353,0.0,274.40213666053353,0.0,-274.40213666053353,0.0,0.0,0.0,346.9264353576698,0.0,False,False,True,25856.95308871634,0.0,-25856.95308871634
2025-07-01,RLQR,p70,2766.5429478213455,0.0,2766.5429478213455,0.0,-2766.5429478213455,161.95576557816474,0.0,0.0,2919.694805163469,0.0,False,False,True,28623.496036537683,0.0,-28623.496036537683
2025-07-02,RLQR,p70,-48.44700000000001,0.0,-48.44700000000001,0.0,48.44700000000001,0.0,0.0,0.0,0.0,0.0,False,False,True,28575.049036537683,0.0,-28575.049036537683
2025-07-03,RLQR,p70,1169.992993720314,0.0,1169.992993720314,0.0,-1169.992993720314,352.6350000000001,0.0,1249.504700383137,0.0,0.0,False,False,True,29745.042030257995,0.0,-29745.042030257995
2025-07-04,RLQR,p70,88.16300627481858,0.0,88.16300627481858,0.0,-88.16300627481858,0.0,0.0,0.0,139.05707097292594,0.0,False,False,False,29833.205036532814,0.0,-29833.205036532814
2025-07-05,RLQR,p70,2709.4151006725665,0.0,2709.4151006725665,0.0,-2709.4151006725665,-447.5,0.0,0.0,3302.226276946525,0.0,False,False,True,32542.62013720538,0.0,-32542.62013720538
2025-07-06,RLQR,p70,-105.26889627176608,0.0,-105.26889627176608,0.0,105.26889627176608,6.1619550471705224,0.0,180.12394874572755,0.0,0.0,False,False,True,32437.351240933614,0.0,-32437.351240933614
2025-07-07,RLQR,p70,202.63546864212609,0.0,202.63546864212609,0.0,-202.63546864212609,438.04530750763985,0.0,0.0,28.784292018838308,0.0,False,False,True,32639.98670957574,0.0,-32639.98670957574
2025-07-08,RLQR,p70,-308.25446399743856,0.0,-308.25446399743856,0.0,308.25446399743856,21.01125305901201,0.0,0.0,25.656674321368858,0.0,False,False,True,32331.7322455783,0.0,-32331.7322455783
2025-07-09,RLQR,p70,802.6318932093019,0.0,802.6318932093019,0.0,-802.6318932093019,0.0,0.0,0.0,912.3105137881798,0.0,False,False,False,33134.364138787605,0.0,-33134.364138787605
2025-07-10,RLQR,p70,2378.0339469658447,0.0,2378.0339469658447,0.0,-2378.0339469658447,354.77700000000004,0.0,0.0,2345.010591018996,0.0,False,False,True,35512.39808575345,0.0,-35512.39808575345
2025-07-11,RLQR,p70,335.9605610380767,0.0,335.9605610380767,0.0,-335.9605610380767,320.3299999999999,0.0,0.0,539.9807418566326,0.0,False,False,True,35848.35864679152,0.0,-35848.35864679152
2025-07-12,RLQR,p70,524.8437324610848,0.0,524.8437324610848,0.0,-524.8437324610848,-402.91599999999994,0.0,0.0,1438.369938756761,0.0,False,False,True,36373.20237925261,0.0,-36373.20237925261
2025-07-13,RLQR,p70,1028.931017229986,0.0,1028.931017229986,0.0,-1028.931017229986,542.3419999999999,0.0,0.0,1086.7616265258948,0.0,False,False,True,37402.1333964826,0.0,-37402.1333964826
2025-07-14,RLQR,p70,-302.17369437674927,0.0,-302.17369437674927,0.0,302.17369437674927,-144.15300000000002,0.0,0.0,97.98850867927696,0.0,False,False,True,37099.95970210585,0.0,-37099.95970210585
2025-07-15,RLQR,p70,-219.95820914979157,0.0,-219.95820914979157,0.0,219.95820914979157,-200.50000000000023,0.0,31.02505128568341,630.604764611626,0.0,False,False,True,36880.00149295606,0.0,-36880.00149295606
2025-07-16,RLQR,p70,3487.5972250425116,0.0,3487.5972250425116,0.0,-3487.5972250425116,0.0,0.0,0.0,3597.4065211310726,0.0,False,False,True,40367.59871799857,0.0,-40367.59871799857
2025-07-17,RLQR,p70,253.04769898973987,0.0,253.04769898973987,0.0,-253.04769898973987,-173.87199999999984,0.0,185.15480510195744,693.2545197719423,0.0,False,False,True,40620.64641698831,0.0,-40620.64641698831
2025-07-18,RLQR,p70,1072.6298105502103,0.0,1072.6298105502103,0.0,-1072.6298105502103,0.0,0.0,0.0,1207.8042223352772,0.0,False,False,False,41693.276227538525,0.0,-41693.276227538525
2025-07-19,RLQR,p70,4752.724718290092,0.0,4752.724718290092,0.0,-4752.724718290092,0.0,0.0,208.84610538841247,4667.398137841072,0.0,False,False,False,46446.000945828615,0.0,-46446.000945828615
2025-07-20,RLQR,p70,4589.18533961071,0.0,4589.18533961071,0.0,-4589.18533961071,0.0,0.0,590.268240915434,4122.957777617608,0.0,False,False,False,51035.186285439326,0.0,-51035.186285439326
2025-07-21,RLQR,p70,99.21651032083714,0.0,99.21651032083714,0.0,-99.21651032083714,0.0,0.0,0.0,191.23325432644364,0.0,False,False,False,51134.402795760165,0.0,-51134.402795760165
2025-07-22,RLQR,p70,1635.415434217896,0.0,1635.415434217896,0.0,-1635.415434217896,0.0,0.0,0.0,1738.526017099157,0.0,False,False,False,52769.81822997806,0.0,-52769.81822997806
2025-07-23,RLQR,p70,2260.5475259547097,0.0,2260.5475259547097,0.0,-2260.5475259547097,0.0,0.0,303.98458042360187,2063.3938552680374,0.0,False,False,False,55030.36575593277,0.0,-55030.36575593277
2025-07-24,RLQR,p70,525.0083454230409,0.0,525.0083454230409,0.0,-525.0083454230409,0.0,0.0,8.734467754880283,629.6492351407691,0.0,False,False,False,55555.37410135581,0.0,-55555.37410135581
2025-07-25,RLQR,p70,213.7781050315778,0.0,213.7781050315778,0.0,-213.7781050315778,0.0,0.0,0.0,307.61605129598877,0.0,False,False,False,55769.152206387385,0.0,-55769.152206387385
2025-07-26,RLQR,p70,227.9025521910106,0.0,227.9025521910106,0.0,-227.9025521910106,0.0,0.0,0.0,300.22550908120644,0.0,False,False,True,55997.05475857839,0.0,-55997.05475857839
2025-07-27,RLQR,p70,-448.8240756437653,0.0,-448.8240756437653,0.0,448.8240756437653,-195.765,0.0,0.0,21.408827657613624,0.0,False,False,True,55548.23068293463,0.0,-55548.23068293463
2025-07-28,RLQR,p70,-47.33905000000001,0.0,-47.33905000000001,0.0,47.33905000000001,0.0,0.0,0.0,0.0,0.0,False,False,True,55500.891632934625,0.0,-55500.891632934625
2025-07-29,RLQR,p70,611.3419972365194,0.0,611.3419972365194,0.0,-611.3419972365194,305.52004091478636,0.0,0.0,550.9773601552781,0.0,False,False,True,56112.23363017115,0.0,-56112.23363017115
2025-07-30,RLQR,p70,-20.870653631317243,0.0,-20.870653631317243,0.0,20.870653631317243,-254.94399999999996,0.0,0.0,625.172935365537,0.0,False,False,True,56091.36297653983,0.0,-56091.36297653983
2025-07-31,RLQR,p70,7.286859896172523,0.0,7.286859896172523,0.0,-7.286859896172523,156.127,0.0,0.0,114.89667154521406,0.0,False,False,True,56098.649836436,0.0,-56098.649836436
2025-05-31,RLQR,p90,643.6118192010558,0.0,643.6118192010558,0.0,-643.6118192010558,0.0,0.0,0.0,653.3297809119811,0.0,False,False,False,643.6118192010558,0.0,-643.6118192010558
2025-06-01,RLQR,p90,3226.9111814606317,0.0,3226.9111814606317,0.0,-3226.9111814606317,0.0,0.0,0.0,3302.7346532378074,0.0,False,False,False,3870.5230006616875,0.0,-3870.5230006616875
2025-06-02,RLQR,p90,5062.372244274614,0.0,5062.372244274614,0.0,-5062.372244274614,-520.968,0.0,2845.102524791345,2981.255191577501,0.0,False,False,False,8932.895244936302,0.0,-8932.895244936302
2025-06-03,RLQR,p90,-0.2014011126090622,0.0,-0.2014011126090622,0.0,0.2014011126090622,-134.50099999999986,0.0,0.0,666.602539474119,0.0,False,False,True,8932.693843823694,0.0,-8932.693843823694
2025-06-04,RLQR,p90,1220.0470704538202,0.0,1220.0470704538202,0.0,-1220.0470704538202,1136.7480998206795,0.0,0.0,714.0354669288228,0.0,False,False,True,10152.740914277514,0.0,-10152.740914277514
2025-06-05,RLQR,p90,1464.6869149190688,0.0,1464.6869149190688,0.0,-1464.6869149190688,0.0,0.0,0.0,1541.006646505797,0.0,False,False,False,11617.427829196582,0.0,-11617.427829196582
2025-06-06,RLQR,p90,1781.549685882894,0.0,1781.549685882894,0.0,-1781.549685882894,379.1919999999999,0.0,0.0,1623.5131815410614,0.0,False,False,False,13398.977515079476,0.0,-13398.977515079476
2025-06-07,RLQR,p90,-292.93003888471884,0.0,-292.93003888471884,0.0,292.93003888471884,-138.06973357445895,0.0,0.0,73.76703245316325,0.0,False,False,False,13106.047476194757,0.0,-13106.047476194757
2025-06-08,RLQR,p90,-401.4449428627898,0.0,-401.4449428627898,0.0,401.4449428627898,127.50699999999998,0.0,0.0,90.69069102247852,0.0,False,False,True,12704.602533331967,0.0,-12704.602533331967
2025-06-09,RLQR,p90,-155.55811790618094,0.0,-155.55811790618094,0.0,155.55811790618094,-299.53799999999995,0.0,0.0,234.0645270252427,0.0,False,False,False,12549.044415425786,0.0,-12549.044415425786
2025-06-10,RLQR,p90,-656.7159271480698,0.0,-656.7159271480698,0.0,656.7159271480698,-378.322576454853,0.0,0.0,284.739679839279,0.0,False,False,True,11892.328488277715,0.0,-11892.328488277715
2025-06-11,RLQR,p90,2995.6045120964995,0.0,2995.6045120964995,0.0,-2995.6045120964995,0.0,0.0,0.0,3099.943833486219,0.0,False,False,False,14887.933000374214,0.0,-14887.933000374214
2025-06-12,RLQR,p90,4813.380247371273,0.0,4813.380247371273,0.0,-4813.380247371273,0.0,0.0,399.618027241769,4509.09415207756,0.0,False,False,False,19701.313247745486,0.0,-19701.313247745486
2025-06-13,RLQR,p90,2105.2395395822264,0.0,2105.2395395822264,0.0,-2105.2395395822264,0.0,0.0,473.3816363148949,1685.2981119388498,0.0,False,False,False,21806.552787327713,0.0,-21806.552787327713
2025-06-14,RLQR,p90,-678.1034306078722,0.0,-678.1034306078722,0.0,678.1034306078722,-728.2219917417711,0.0,144.46175877380378,166.98255930630404,0.0,False,False,True,21128.44935671984,0.0,-21128.44935671984
2025-06-15,RLQR,p90,593.0751258594012,0.0,593.0751258594012,0.0,-593.0751258594012,566.1655144117003,0.0,0.0,559.2439834305497,0.0,False,False,True,21721.524482579243,0.0,-21721.524482579243
2025-06-16,RLQR,p90,2305.694911002116,0.0,2305.694911002116,0.0,-2305.694911002116,1034.1619999999998,0.0,0.0,1727.244446066754,0.0,False,False,False,24027.21939358136,0.0,-24027.21939358136
2025-06-17,RLQR,p90,476.123504159601,0.0,476.123504159601,0.0,-476.123504159601,0.0,0.0,0.0,536.4717411750869,0.0,False,False,False,24503.34289774096,0.0,-24503.34289774096
2025-06-18,RLQR,p90,1674.5287545140322,0.0,1674.5287545140322,0.0,-1674.5287545140322,687.379,0.0,0.0,1403.2112340318693,0.0,False,False,False,26177.87165225499,0.0,-26177.87165225499
2025-06-19,RLQR,p90,2213.101770208964,0.0,2213.101770208964,0.0,-2213.101770208964,-433.608,0.0,0.0,2776.7578710319817,0.0,False,False,True,28390.973422463954,0.0,-28390.973422463954
2025-06-20,RLQR,p90,853.5138840789468,0.0,853.5138840789468,0.0,-853.5138840789468,1172.602300546579,0.0,0.0,50.388822559915674,0.0,False,False,True,29244.487306542902,0.0,-29244.487306542902
2025-06-21,RLQR,p90,-636.6939485114153,0.0,-636.6939485114153,0.0,636.6939485114153,-596.313,0.0,0.0,96.6259583938774,0.0,False,False,True,28607.793358031486,0.0,-28607.793358031486
2025-06-22,RLQR,p90,981.6075821499566,0.0,981.6075821499566,0.0,-981.6075821499566,1277.7824379569263,0.0,0.0,0.0,0.0,False,False,True,29589.400940181444,0.0,-29589.400940181444
2025-06-23,RLQR,p90,-1259.1038972091883,0.0,-1259.1038972091883,0.0,1259.1038972091883,-1249.081946633518,0.0,0.0,424.89340402365536,0.0,False,False,True,28330.297042972255,0.0,-28330.297042972255
2025-06-24,RLQR,p90,-589.6367374357696,0.0,-589.6367374357696,0.0,589.6367374357696,-252.68298870472003,0.0,0.0,0.0,0.0,False,False,True,27740.660305536487,0.0,-27740.660305536487
2025-06-25,RLQR,p90,1628.766830385621,0.0,1628.766830385621,0.0,-1628.766830385621,0.0,0.0,0.0,1701.7152107438894,0.0,False,False,False,29369.42713592211,0.0,-29369.42713592211
2025-06-26,RLQR,p90,309.828773224047,0.0,309.828773224047,0.0,-309.828773224047,-433.635,0.0,0.0,1104.1805807974056,0.0,False,False,False,29679.255909146155,0.0,-29679.255909146155
2025-06-27,RLQR,p90,2016.0081741195777,0.0,2016.0081741195777,0.0,-2016.0081741195777,0.0,0.0,0.0,2114.2235252337223,0.0,False,False,False,31695.264083265734,0.0,-31695.264083265734
2025-06-28,RLQR,p90,38.67869602608407,0.0,38.67869602608407,0.0,-38.67869602608407,-414.883,0.0,0.0,882.4634382190976,0.0,False,False,True,31733.942779291818,0.0,-31733.942779291818
2025-06-29,RLQR,p90,225.91465719185751,0.0,225.91465719185751,0.0,-225.91465719185751,397.18415924494747,0.0,0.0,15.935419887803445,0.0,False,False,True,31959.857436483675,0.0,-31959.857436483675
2025-06-30,RLQR,p90,274.40213666053353,0.0,274.40213666053353,0.0,-274.40213666053353,0.0,0.0,0.0,346.9264353576698,0.0,False,False,True,32234.25957314421,0.0,-32234.25957314421
2025-07-01,RLQR,p90,2766.542947821346,0.0,2766.542947821346,0.0,-2766.542947821346,161.95576557816486,0.0,0.0,2919.694805163469,0.0,False,False,True,35000.80252096555,0.0,-35000.80252096555
2025-07-02,RLQR,p90,-48.44700000000001,0.0,-48.44700000000001,0.0,48.44700000000001,0.0,0.0,0.0,0.0,0.0,False,False,True,34952.35552096555,0.0,-34952.35552096555
2025-07-03,RLQR,p90,230.7518401532172,0.0,230.7518401532172,0.0,-230.7518401532172,609.1750594240482,0.0,0.0,0.0,0.0,False,False,True,35183.10736111877,0.0,-35183.10736111877
2025-07-04,RLQR,p90,1113.916234721733,0.0,1113.916234721733,0.0,-1113.916234721733,0.0,0.0,0.0,1175.0140474065709,0.0,False,False,False,36297.0235958405,0.0,-36297.0235958405
2025-07-05,RLQR,p90,3111.1143939133185,0.0,3111.1143939133185,0.0,-3111.1143939133185,-538.8938488406511,0.0,0.0,3815.0219888539314,0.0,False,False,True,39408.13798975382,0.0,-39408.13798975382
2025-07-06,RLQR,p90,-253.3395401768224,0.0,-253.3395401768224,0.0,253.3395401768224,24.899024218013835,0.0,0.0,0.0,0.0,False,False,True,39154.798449577,0.0,-39154.798449577
2025-07-07,RLQR,p90,232.44378306740455,0.0,232.44378306740455,0.0,-232.44378306740455,494.9649948252945,0.0,0.0,28.784292018838308,0.0,False,False,True,39387.24223264441,0.0,-39387.24223264441
2025-07-08,RLQR,p90,-287.88082189460164,0.0,-287.88082189460164,0.0,287.88082189460164,-0.3634208778678385,0.0,0.0,91.24810736898014,0.0,False,False,True,39099.36141074981,0.0,-39099.36141074981
2025-07-09,RLQR,p90,800.4409976712726,0.0,800.4409976712726,0.0,-800.4409976712726,0.0,0.0,0.0,913.6117888793218,0.0,False,False,False,39899.80240842108,0.0,-39899.80240842108
2025-07-10,RLQR,p90,2108.108424029984,0.0,2108.108424029984,0.0,-2108.108424029984,507.4447258894541,0.0,0.0,1941.2334953378845,0.0,False,False,True,42007.91083245106,0.0,-42007.91083245106
2025-07-11,RLQR,p90,289.34634879836847,0.0,289.34634879836847,0.0,-289.34634879836847,112.966,0.0,0.0,546.7448899777855,0.0,False,False,False,42297.25718124943,0.0,-42297.25718124943
2025-07-12,RLQR,p90,1298.8983427337776,0.0,1298.8983427337776,0.0,-1298.8983427337776,-748.0980000000001,0.0,0.0,2244.653634573998,0.0,False,False,False,43596.15552398321,0.0,-43596.15552398321
2025-07-13,RLQR,p90,1487.681014805032,0.0,1487.681014805032,0.0,-1487.681014805032,218.0699999999999,0.0,0.0,1840.8290074597596,0.0,False,False,True,45083.836538788244,0.0,-45083.836538788244
2025-07-14,RLQR,p90,1989.8966345132285,0.0,1989.8966345132285,0.0,-1989.8966345132285,0.0,0.0,0.0,2127.4724537517,0.0,False,False,False,47073.73317330147,0.0,-47073.73317330147
2025-07-15,RLQR,p90,1158.9467072969344,0.0,1158.9467072969344,0.0,-1158.9467072969344,0.0,0.0,0.0,1279.4406279713596,0.0,False,False,False,48232.67988059841,0.0,-48232.67988059841
2025-07-16,RLQR,p90,3191.8078550279397,0.0,3191.8078550279397,0.0,-3191.8078550279397,0.0,0.0,0.0,3325.1224787347965,0.0,False,False,False,51424.487735626346,0.0,-51424.487735626346
2025-07-17,RLQR,p90,783.3569070662212,0.0,783.3569070662212,0.0,-783.3569070662212,0.0,0.0,0.0,881.735033969525,0.0,False,False,False,52207.844642692566,0.0,-52207.844642692566
2025-07-18,RLQR,p90,728.2526976713634,0.0,728.2526976713634,0.0,-728.2526976713634,0.0,0.0,0.0,839.0538943611311,0.0,False,False,False,52936.09734036393,0.0,-52936.09734036393
2025-07-19,RLQR,p90,2137.8517198208187,0.0,2137.8517198208187,0.0,-2137.8517198208187,0.0,0.0,342.98330547691364,1887.2796057303592,0.0,False,False,False,55073.94906018475,0.0,-55073.94906018475
2025-07-20,RLQR,p90,2974.184799507922,0.0,2974.184799507922,0.0,-2974.184799507922,0.0,0.0,0.0,3081.3153832138614,0.0,False,False,False,58048.13385969267,0.0,-58048.13385969267
2025-07-21,RLQR,p90,96.91729651319324,0.0,96.91729651319324,0.0,-96.91729651319324,0.0,0.0,0.0,191.57547555340184,0.0,False,False,False,58145.05115620587,0.0,-58145.05115620587
2025-07-22,RLQR,p90,1635.415434217896,0.0,1635.415434217896,0.0,-1635.415434217896,0.0,0.0,0.0,1738.526017099157,0.0,False,False,False,59780.46659042376,0.0,-59780.46659042376
2025-07-23,RLQR,p90,1961.259180402593,0.0,1961.259180402593,0.0,-1961.259180402593,0.0,0.0,0.0,2069.744743522417,0.0,False,False,False,61741.72577082636,0.0,-61741.72577082636
2025-07-24,RLQR,p90,492.3402498998538,0.0,492.3402498998538,0.0,-492.3402498998538,242.66525667336305,0.0,0.0,631.058288612098,0.0,False,False,False,62234.06602072621,0.0,-62234.06602072621
2025-07-25,RLQR,p90,-192.0033307106759,0.0,-192.0033307106759,0.0,192.0033307106759,-396.326,0.0,0.0,848.4939927214923,0.0,False,False,True,62042.06269001553,0.0,-62042.06269001553
2025-07-26,RLQR,p90,609.8560746877163,0.0,609.8560746877163,0.0,-609.8560746877163,345.69112855506756,0.0,0.0,611.7067767070473,0.0,False,False,True,62651.91876470325,0.0,-62651.91876470325
2025-07-27,RLQR,p90,1108.2566272179124,0.0,1108.2566272179124,0.0,-1108.2566272179124,325.96000000000004,0.0,0.0,1138.4369310119364,0.0,False,False,False,63760.17539192116,0.0,-63760.17539192116
2025-07-28,RLQR,p90,1825.0759389353311,0.0,1825.0759389353311,0.0,-1825.0759389353311,0.0,0.0,0.0,1947.4998315153896,0.0,False,False,False,65585.2513308565,0.0,-65585.2513308565
2025-07-29,RLQR,p90,507.1284551573821,0.0,507.1284551573821,0.0,-507.1284551573821,193.634,0.0,0.0,571.5161427916116,0.0,False,False,True,66092.37978601387,0.0,-66092.37978601387
2025-07-30,RLQR,p90,296.94277571049207,0.0,296.94277571049207,0.0,-296.94277571049207,-77.44200000000001,0.0,0.0,779.2726809462305,0.0,False,False,True,66389.32256172436,0.0,-66389.32256172436
2025-07-31,RLQR,p90,265.6905595574555,0.0,265.6905595574555,0.0,-265.6905595574555,396.21400000000006,-117.6145910396594,0.0,371.9778335864633,0.0,False,False,True,66655.01312128181,0.0,-66655.01312128181
2025-05-31,TFT,p10,-1.5426000000000002,0.0,-1.5426000000000002,0.0,1.5426000000000002,0.0,0.0,0.0,0.0,0.0,False,False,False,-1.5426000000000002,0.0,1.5426000000000002
