timestamp,load_actual,residual_load_actual,wind_onshore_actual,wind_offshore_actual,solar_actual,wind_onshore_forecast,wind_offshore_forecast,solar_forecast
2025-03-14 21:00:00+00:00,54347.8,43115.8,9106.75,2119.25,6.0,8997.5,1903.5,0.0
2025-03-14 22:00:00+00:00,51401.89,40018.39,9537.75,1839.5,6.25,9049.0,1730.25,0.0
2025-03-14 23:00:00+00:00,48272.52,36761.77,9895.25,1607.25,8.25,9574.75,1762.25,0.0
2025-03-15 00:00:00+00:00,46391.6,34503.6,10213.25,1668.75,6.0,9555.0,1651.25,0.0
2025-03-15 01:00:00+00:00,44510.84,32067.34,10624.5,1813.0,6.0,9591.0,1554.25,0.0
2025-03-15 02:00:00+00:00,44212.54,31366.29,10878.75,1961.5,6.0,9649.25,1457.0,0.0
2025-03-15 03:00:00+00:00,44239.86,31257.36,11095.25,1881.25,6.0,9780.75,1350.75,0.0
2025-03-15 04:00:00+00:00,44663.11,31592.86,11462.25,1601.75,6.25,10034.75,1232.25,0.0
2025-03-15 05:00:00+00:00,45727.03,32371.03,11839.0,1403.75,113.25,10275.25,1107.25,142.75
2025-03-15 06:00:00+00:00,48181.7,33266.95,11322.75,1154.25,2437.75,9879.0,969.75,2455.5
2025-03-15 07:00:00+00:00,51298.38,32563.38,9895.0,950.5,7889.5,9025.5,803.5,7474.75
2025-03-15 08:00:00+00:00,54113.51,29711.26,9213.0,629.0,14560.25,8480.75,622.0,13167.0
2025-03-15 09:00:00+00:00,55766.55,26206.05,9771.25,428.0,19361.25,8988.25,463.25,17997.0
2025-03-15 10:00:00+00:00,56647.41,23953.41,10430.75,258.0,22005.25,9881.5,352.25,20949.75
2025-03-15 11:00:00+00:00,55814.97,20847.97,11091.75,146.75,23728.5,10686.25,289.5,21622.5
2025-03-15 12:00:00+00:00,53943.56,18758.31,11575.0,167.25,23443.0,11465.0,270.25,20382.25
2025-03-15 13:00:00+00:00,52080.86,19266.86,12391.75,325.25,20097.0,12160.0,312.0,17154.5
2025-03-15 14:00:00+00:00,51474.08,22867.58,13319.0,493.0,14794.5,12816.75,394.25,12349.75
2025-03-15 15:00:00+00:00,52048.11,29350.11,13511.75,756.5,8429.75,13162.5,474.5,6839.25
2025-03-15 16:00:00+00:00,54571.23,38083.48,12967.5,981.75,2538.5,13209.25,480.25,2033.5
2025-03-15 17:00:00+00:00,56686.21,42683.46,13256.5,587.0,159.25,13851.5,417.75,93.25
2025-03-15 18:00:00+00:00,56196.83,41107.58,14695.75,355.0,38.5,14767.25,347.5,0.0
2025-03-15 19:00:00+00:00,53036.58,37033.58,15705.75,276.5,20.75,15218.75,304.0,0.0
2025-03-15 20:00:00+00:00,50446.33,34569.58,15545.75,316.25,14.75,14927.0,306.5,0.0
2025-03-15 21:00:00+00:00,48767.35,34184.85,14203.5,368.5,10.5,13917.25,364.25,0.0
2025-03-15 22:00:00+00:00,46631.54,33054.79,13064.0,504.75,8.0,12906.5,472.25,0.0
2025-03-15 23:00:00+00:00,43989.92,31300.42,12015.0,663.0,11.5,11536.0,617.5,0.0
2025-03-16 00:00:00+00:00,42352.31,30583.56,11026.0,736.75,6.0,10644.25,793.5,0.0
2025-03-16 01:00:00+00:00,41478.82,30765.82,9836.5,870.25,6.25,9811.25,1033.25,0.0
2025-03-16 02:00:00+00:00,41491.35,31590.6,8826.75,1068.0,6.0,9199.0,1345.5,0.0
2025-03-16 03:00:00+00:00,41925.59,32202.09,8374.25,1343.25,6.0,8799.0,1682.75,0.0
2025-03-16 04:00:00+00:00,41960.71,32315.21,8289.5,1348.75,7.25,8491.5,1984.5,0.0
2025-03-16 05:00:00+00:00,42310.58,32220.83,8364.25,1435.25,290.25,8339.5,2219.25,271.25
2025-03-16 06:00:00+00:00,44319.01,29957.01,7744.0,1797.25,4820.75,7886.0,2425.0,4087.5
2025-03-16 07:00:00+00:00,48239.55,25546.3,6315.5,1974.5,14403.25,6991.25,2588.75,11861.0
2025-03-16 08:00:00+00:00,51113.05,19900.3,4923.75,2066.75,24222.25,5992.0,2719.75,19818.25
2025-03-16 09:00:00+00:00,52196.02,14435.02,4905.0,2134.0,30722.0,6344.5,2881.0,25625.0
2025-03-16 10:00:00+00:00,52431.64,10506.64,5843.75,2419.25,33662.0,7518.0,3071.0,28539.25
2025-03-16 11:00:00+00:00,51900.97,8930.22,7209.75,2756.75,33004.25,8474.0,3150.75,28440.0
2025-03-16 12:00:00+00:00,50606.44,8782.44,8349.5,2963.5,30511.0,9317.5,3164.25,26547.25
2025-03-16 13:00:00+00:00,49229.68,10754.43,8734.25,3368.75,26372.25,10115.25,3188.25,22809.5
2025-03-16 14:00:00+00:00,48759.19,15505.69,9513.5,3554.0,20186.0,10737.25,3364.5,16952.75
2025-03-16 15:00:00+00:00,49524.91,22622.16,10838.0,3973.5,12091.25,10713.0,3834.25,9446.0
2025-03-16 16:00:00+00:00,52517.67,33891.67,10220.0,4718.75,3687.25,10168.25,4407.75,2754.5
2025-03-16 17:00:00+00:00,56293.29,41181.54,9952.25,4983.25,176.25,10515.75,4859.5,131.0
2025-03-16 18:00:00+00:00,56372.68,40154.68,11633.25,4564.25,20.5,12099.25,4975.75,0.0
2025-03-16 19:00:00+00:00,53740.18,36257.43,13527.25,3933.75,21.75,13916.0,4900.5,0.0
2025-03-16 20:00:00+00:00,52278.09,33831.84,14593.5,3840.25,12.5,15082.0,5009.25,0.0
2025-03-16 21:00:00+00:00,51336.51,33337.01,14353.0,3635.0,11.5,15483.5,5303.5,0.0
2025-03-16 22:00:00+00:00,48952.4,29285.65,14792.25,4866.75,7.75,16081.0,5627.75,0.0
2025-03-16 23:00:00+00:00,48135.15,25423.15,15850.5,6855.25,6.25,15199.0,5802.0,0.0
2025-03-17 00:00:00+00:00,47045.72,24354.22,16093.5,6592.0,6.0,15260.75,6009.75,0.0
2025-03-17 01:00:00+00:00,47525.83,24637.08,16235.75,6646.25,6.75,15237.75,5754.75,0.0
2025-03-17 02:00:00+00:00,47777.71,24453.46,16777.0,6540.5,6.75,15141.75,5369.25,0.0
2025-03-17 03:00:00+00:00,48898.14,26304.39,16577.75,6010.0,6.0,14865.75,4739.75,0.0
2025-03-17 04:00:00+00:00,53012.62,30703.12,16613.75,5689.5,6.25,14360.0,4082.0,0.0
2025-03-17 05:00:00+00:00,60483.78,38682.03,16461.25,4941.5,399.0,13708.5,3454.0,381.25
2025-03-17 06:00:00+00:00,64484.35,40488.35,14452.5,4039.75,5503.75,12163.25,2722.25,5162.5
2025-03-17 07:00:00+00:00,66659.87,37077.37,11789.5,2947.0,14846.0,10425.0,2092.5,13968.0
2025-03-17 08:00:00+00:00,66542.81,27875.06,12299.75,1843.75,24524.25,9215.25,1560.25,22464.25
2025-03-17 09:00:00+00:00,65754.96,20673.71,11772.5,1114.0,32194.75,8984.25,1180.0,28650.5
2025-03-17 10:00:00+00:00,65200.63,17648.88,11632.5,546.5,35372.75,8854.25,860.5,32495.0
2025-03-17 11:00:00+00:00,64121.28,16664.28,10092.0,368.75,36996.25,8427.5,634.0,34015.75
2025-03-17 12:00:00+00:00,63117.64,16667.39,9770.0,377.0,36303.25,7830.25,477.5,33168.25
2025-03-17 13:00:00+00:00,61134.43,18671.93,8888.25,334.25,33240.0,7251.5,400.25,29834.0
2025-03-17 14:00:00+00:00,59921.76,23742.26,8592.0,440.25,27147.25,6924.5,413.75,23445.0
2025-03-17 15:00:00+00:00,60101.68,33945.18,8351.5,985.25,16819.75,6891.75,485.75,13820.5
2025-03-17 16:00:00+00:00,62458.08,47607.58,8310.0,1067.5,5473.0,7152.0,547.0,4230.0
2025-03-17 17:00:00+00:00,65813.8,55357.3,8988.0,1163.25,305.25,8019.0,595.75,216.5
2025-03-17 18:00:00+00:00,66379.33,53926.08,11266.0,1146.5,40.75,9167.5,668.5,0.0
2025-03-17 19:00:00+00:00,62749.63,49511.63,12412.5,797.25,28.25,9857.5,714.5,0.0
2025-03-17 20:00:00+00:00,59144.57,45956.57,12480.5,694.25,13.25,9926.25,729.0,0.0
2025-03-17 21:00:00+00:00,56589.33,44174.83,11613.5,792.5,8.5,9659.25,844.75,0.0
2025-03-17 22:00:00+00:00,53342.7,41298.45,11084.75,953.25,6.25,9529.0,1029.0,0.0
2025-03-17 23:00:00+00:00,50557.04,38934.29,10589.5,1027.25,6.0,9638.75,1296.5,0.0
2025-03-18 00:00:00+00:00,48580.82,37435.32,10333.25,806.25,6.0,9575.0,1341.25,0.0
2025-03-18 01:00:00+00:00,47996.19,37125.94,10105.75,758.25,6.25,9496.0,1328.0,0.0
2025-03-18 02:00:00+00:00,48950.99,37909.74,10183.0,851.25,7.0,9413.5,1356.25,0.0
2025-03-18 03:00:00+00:00,51125.98,39607.73,10435.5,1076.5,6.25,9508.0,1405.5,0.0
2025-03-18 04:00:00+00:00,55176.76,42956.51,11080.0,1133.25,7.0,9863.0,1432.25,0.0
2025-03-18 05:00:00+00:00,62232.65,48675.15,11722.0,1191.25,644.25,10325.5,1438.75,636.25
2025-03-18 06:00:00+00:00,66718.07,45705.32,11374.5,1188.25,8450.0,10217.75,1412.75,7647.0
2025-03-18 07:00:00+00:00,68329.48,35952.23,9352.75,1147.25,21877.25,8853.25,1339.75,20039.75
2025-03-18 08:00:00+00:00,66597.24,24645.24,7133.0,963.5,33855.5,7055.5,1234.25,30744.5
2025-03-18 09:00:00+00:00,63342.67,14967.42,6128.75,517.5,41729.0,6717.75,1131.0,37765.5
2025-03-18 10:00:00+00:00,61530.6,9475.85,5295.75,342.0,46417.0,6620.75,1060.25,41576.25
2025-03-18 11:00:00+00:00,59981.03,8749.03,4354.25,458.5,46419.25,6266.75,1004.5,42637.25
2025-03-18 12:00:00+00:00,60109.27,11763.77,3642.75,406.0,44296.75,5865.5,950.25,40698.75
2025-03-18 13:00:00+00:00,59978.04,15069.79,4150.25,557.25,40200.75,5458.5,909.75,35648.0
2025-03-18 14:00:00+00:00,59741.91,22421.41,4787.75,713.75,31819.0,5195.0,913.5,27758.75
2025-03-18 15:00:00+00:00,59638.38,34234.38,5082.75,1074.0,19247.25,5124.0,977.75,16330.25
2025-03-18 16:00:00+00:00,63248.16,50838.41,5006.5,1183.25,6220.0,5532.5,1077.0,4914.0
2025-03-18 17:00:00+00:00,65881.22,57796.72,6411.75,1326.25,346.5,6981.75,1191.5,273.0
2025-03-18 18:00:00+00:00,65918.27,55339.27,9311.25,1233.75,34.0,8841.5,1307.5,0.0
2025-03-18 19:00:00+00:00,62364.15,49933.65,11107.25,1294.75,28.5,10118.25,1405.75,0.0
2025-03-18 20:00:00+00:00,59043.34,45968.34,11528.5,1525.75,20.75,10696.25,1481.5,0.0
2025-03-18 21:00:00+00:00,56364.8,43839.8,11074.5,1438.75,11.75,10574.5,1472.25,0.0
2025-03-18 22:00:00+00:00,52948.51,41183.01,10629.5,1129.25,6.75,10134.5,1380.75,0.0
2025-03-18 23:00:00+00:00,50582.28,39451.53,10076.5,1048.25,6.0,8658.0,1349.0,0.0
2025-03-19 00:00:00+00:00,48814.08,38495.58,9282.0,1030.5,6.0,8155.75,1275.5,0.0
2025-03-19 01:00:00+00:00,48520.32,39447.32,8214.75,849.5,8.75,7552.5,1227.0,0.0
2025-03-19 02:00:00+00:00,48746.49,40575.74,7449.0,714.25,7.5,6881.75,1169.75,0.0
2025-03-19 03:00:00+00:00,50264.96,42650.46,6867.75,738.0,8.75,6310.75,1137.0,0.0
2025-03-19 04:00:00+00:00,53777.84,46690.59,6282.5,791.25,13.5,5909.25,1163.25,0.0
2025-03-19 05:00:00+00:00,60395.46,52930.46,5824.0,879.25,761.75,5575.25,1235.0,738.0
2025-03-19 06:00:00+00:00,64944.23,49964.98,5183.75,1031.5,8764.0,4930.5,1299.0,7950.75
2025-03-19 07:00:00+00:00,66764.31,39428.31,3999.75,1189.75,22146.5,3847.0,1298.75,20377.25
2025-03-19 08:00:00+00:00,65286.8,28378.3,1978.0,1056.25,33874.25,2392.0,1223.25,31209.0
2025-03-19 09:00:00+00:00,63074.11,19624.61,1186.5,540.25,41722.75,1378.75,1120.25,38643.75
2025-03-19 10:00:00+00:00,61341.67,14644.17,1134.25,317.75,45245.5,1129.25,988.75,42670.5
2025-03-19 11:00:00+00:00,59656.82,13654.32,933.0,191.75,44877.75,1061.5,825.25,43896.25
2025-03-19 12:00:00+00:00,58306.58,14749.08,935.75,104.5,42517.25,1017.25,689.5,41914.0
2025-03-19 13:00:00+00:00,57698.54,17254.29,921.25,362.0,39161.0,952.75,604.25,36729.75
2025-03-19 14:00:00+00:00,57602.24,25012.24,866.25,354.75,31369.0,927.75,572.75,28811.5
2025-03-19 15:00:00+00:00,57819.81,37534.06,912.0,471.25,18902.5,988.0,577.25,17128.75
2025-03-19 16:00:00+00:00,60613.78,52915.03,1092.5,504.0,6102.25,1384.0,585.25,5395.0
2025-03-19 17:00:00+00:00,63917.12,61135.12,1879.0,516.25,386.75,2367.0,576.0,328.75
2025-03-19 18:00:00+00:00,64621.14,60912.89,3263.0,393.0,52.25,3507.0,551.25,0.0
2025-03-19 19:00:00+00:00,61409.4,56158.4,4972.5,250.75,27.75,4627.25,542.75,0.0
2025-03-19 20:00:00+00:00,57823.99,51564.24,6008.25,229.0,22.5,5686.0,572.75,0.0
2025-03-19 21:00:00+00:00,54523.66,47628.91,6631.25,251.5,12.0,6395.5,647.25,0.0
2025-03-19 22:00:00+00:00,51122.35,43433.85,7389.0,293.5,6.0,6733.25,759.25,0.0
2025-03-19 23:00:00+00:00,48117.98,39749.48,7910.0,452.5,6.0,7123.5,766.75,0.0
2025-03-20 00:00:00+00:00,46367.89,37478.14,8002.5,882.0,5.25,7361.75,946.75,0.0
2025-03-20 01:00:00+00:00,45863.74,36580.74,8079.0,1198.0,6.0,7531.25,1155.25,0.0
2025-03-20 02:00:00+00:00,46228.67,37188.92,7752.75,1280.25,6.75,7659.75,1344.5,0.0
2025-03-20 03:00:00+00:00,47647.54,38871.04,7417.0,1350.5,9.0,7842.0,1487.0,0.0
2025-03-20 04:00:00+00:00,51743.79,42381.04,7533.0,1821.75,8.0,7996.0,1562.75,0.0
2025-03-20 05:00:00+00:00,58489.49,47763.49,8074.75,1863.25,788.0,8090.75,1581.75,793.5
2025-03-20 06:00:00+00:00,63343.41,45899.16,8062.5,1598.5,7783.25,7712.0,1562.25,7459.25
2025-03-20 07:00:00+00:00,65296.24,38117.99,6733.75,1222.5,19222.0,6773.75,1448.0,18337.5
2025-03-20 08:00:00+00:00,64707.22,30413.47,3431.25,879.5,29983.0,4696.25,1269.75,27769.0
2025-03-20 09:00:00+00:00,62817.02,22373.77,1821.0,499.0,38123.25,2745.75,1077.0,34878.25
2025-03-20 10:00:00+00:00,61665.52,16363.02,1835.5,332.25,43134.75,2139.25,883.0,39040.5
2025-03-20 11:00:00+00:00,59825.55,12989.8,2256.25,245.25,44334.25,2128.75,684.25,40237.75
2025-03-20 12:00:00+00:00,58552.25,13484.0,2476.0,212.75,42379.5,2205.5,518.0,38051.75
2025-03-20 13:00:00+00:00,57820.3,17610.3,2767.0,217.25,37225.75,2187.25,417.5,33157.25
2025-03-20 14:00:00+00:00,56965.5,25696.0,2314.0,231.75,28723.75,2047.0,358.75,25423.25
2025-03-20 15:00:00+00:00,57067.22,38434.72,1631.0,218.75,16782.75,1788.0,353.25,14915.5
2025-03-20 16:00:00+00:00,60176.4,53488.65,1139.5,162.25,5386.0,1770.5,381.25,4691.25
2025-03-20 17:00:00+00:00,63229.24,61533.74,1175.5,167.25,352.75,2255.25,405.0,310.5
2025-03-20 18:00:00+00:00,63677.49,61787.24,1599.5,237.25,53.5,2778.0,401.5,0.0
2025-03-20 19:00:00+00:00,60424.61,57988.86,2094.75,311.25,29.75,3109.75,361.5,0.0
2025-03-20 20:00:00+00:00,57122.01,53920.51,2764.5,423.75,13.25,3293.75,282.75,0.0
2025-03-20 21:00:00+00:00,54016.23,50093.23,3372.0,543.0,8.0,3389.5,216.5,0.0
2025-03-20 22:00:00+00:00,49892.36,45971.86,3503.5,410.75,6.25,3383.25,171.25,0.0
2025-03-20 23:00:00+00:00,47325.35,43598.85,3406.5,313.5,6.5,3177.5,260.25,0.0
2025-03-21 00:00:00+00:00,45336.87,41522.37,3470.75,337.75,6.0,3244.25,296.5,0.0
2025-03-21 01:00:00+00:00,44932.17,40849.92,3376.25,700.0,6.0,3423.0,370.75,0.0
2025-03-21 02:00:00+00:00,46045.69,41748.69,3341.25,949.75,6.0,3613.25,485.0,0.0
2025-03-21 03:00:00+00:00,47579.44,43043.69,3532.25,997.5,6.0,3879.0,656.5,0.0
2025-03-21 04:00:00+00:00,51103.21,45820.46,4203.5,1069.75,9.5,4401.75,864.0,0.0
2025-03-21 05:00:00+00:00,57297.78,49825.03,5370.0,1190.0,912.75,5121.75,1075.5,844.5
2025-03-21 06:00:00+00:00,61643.78,45452.78,6512.25,1361.75,8317.0,5656.25,1302.0,7617.25
2025-03-21 07:00:00+00:00,64059.65,35441.15,6864.0,1697.5,20057.0,6157.25,1603.0,18817.0
2025-03-21 08:00:00+00:00,63589.12,26056.37,4897.5,2192.0,30443.25,5660.5,2027.5,28682.5
2025-03-21 09:00:00+00:00,62667.87,18277.87,4021.25,2606.5,37762.25,4553.5,2602.0,35175.0
2025-03-21 10:00:00+00:00,61819.48,12539.23,5077.75,3094.5,41108.0,5313.25,3203.5,39106.5
2025-03-21 11:00:00+00:00,60556.26,7750.76,7463.5,3894.5,41447.5,7425.5,3809.0,39931.25
2025-03-21 12:00:00+00:00,59700.04,7280.54,9137.25,4717.75,38564.5,9756.5,4487.25,37602.25
2025-03-21 13:00:00+00:00,59447.84,8553.84,12148.75,5409.75,33335.5,12086.25,4981.25,32352.75
2025-03-21 14:00:00+00:00,58667.26,10138.51,17755.0,5382.5,25391.25,14505.0,5358.75,24795.25
2025-03-21 15:00:00+00:00,59844.25,18263.0,21318.0,5715.25,14548.0,17069.75,5858.0,14552.5
2025-03-21 16:00:00+00:00,60976.04,28542.79,22507.75,5462.5,4463.0,20861.25,6022.25,4639.75
2025-03-21 17:00:00+00:00,63002.8,30185.55,27162.75,5349.75,304.75,26356.25,5938.75,339.5
2025-03-21 18:00:00+00:00,64116.92,25897.17,33004.75,5197.25,17.75,30318.5,5830.75,0.0
2025-03-21 19:00:00+00:00,60915.48,20679.73,35070.5,5154.0,11.25,31958.0,5766.5,0.0
2025-03-21 20:00:00+00:00,56992.56,16260.81,35703.75,5021.25,6.75,32445.5,5767.0,0.0
2025-03-21 21:00:00+00:00,53546.39,15725.89,33388.0,4426.5,6.0,31560.5,5830.25,0.0
2025-03-21 22:00:00+00:00,50426.48,12845.73,32745.0,4829.75,6.0,30965.75,5840.25,0.0
2025-03-21 23:00:00+00:00,47347.37,10165.37,32147.5,5028.0,6.5,31503.0,5854.25,0.0
2025-03-22 00:00:00+00:00,45534.27,8809.27,31308.25,5410.0,6.75,30869.0,5854.25,0.0
2025-03-22 01:00:00+00:00,44931.59,9069.59,30027.75,5828.25,6.0,30239.5,5874.5,0.0
2025-03-22 02:00:00+00:00,44864.56,9539.06,29282.5,6036.5,6.5,29670.25,5897.25,0.0
2025-03-22 03:00:00+00:00,45163.92,10623.67,28711.0,5823.0,6.25,29324.75,5929.25,0.0
2025-03-22 04:00:00+00:00,45904.77,11814.52,28443.75,5638.25,8.25,29244.25,5795.75,0.0
2025-03-22 05:00:00+00:00,46973.26,12346.76,29265.0,4577.25,784.25,29972.75,5728.25,774.5
2025-03-22 06:00:00+00:00,49816.28,12593.78,27943.0,2932.0,6347.5,29650.0,5708.25,6139.75
2025-03-22 07:00:00+00:00,52430.25,10185.5,24871.5,1934.5,15438.75,26649.0,5668.0,14322.75
2025-03-22 08:00:00+00:00,54445.76,7764.51,19782.0,1841.75,25057.5,23460.75,5586.25,22052.75
2025-03-22 09:00:00+00:00,52950.66,3295.66,16696.5,681.75,32276.75,22700.5,4876.25,27666.0
2025-03-22 10:00:00+00:00,52450.67,1423.92,14120.25,501.5,36405.0,22011.0,4839.5,31355.75
2025-03-22 11:00:00+00:00,50822.98,-404.02,13241.5,537.0,37448.5,22131.75,4767.5,32121.75
2025-03-22 12:00:00+00:00,49418.9,-1285.11,14286.5,932.75,35484.75,22840.5,4725.75,30639.25
2025-03-22 13:00:00+00:00,49093.35,583.1,16933.5,1263.0,30313.75,23990.25,4705.75,26886.5
2025-03-22 14:00:00+00:00,49745.63,3360.63,21849.25,1398.25,23137.5,25823.75,4624.0,20628.75
2025-03-22 15:00:00+00:00,51486.43,8666.18,26166.5,2738.0,13915.75,27363.25,5301.25,12746.25
2025-03-22 16:00:00+00:00,53730.96,17964.21,28730.25,2560.25,4476.25,28673.0,5391.75,4299.25
2025-03-22 17:00:00+00:00,56260.77,23019.77,30439.75,2481.75,319.5,29623.75,5436.0,349.75
2025-03-22 18:00:00+00:00,55945.5,22643.0,31365.0,1916.25,21.25,30693.5,5511.75,0.0
2025-03-22 19:00:00+00:00,53050.73,18707.48,32211.5,2121.75,10.0,30645.0,5545.0,0.0
2025-03-22 20:00:00+00:00,50320.56,15920.06,31387.0,3006.5,7.0,29726.5,5631.75,0.0
2025-03-22 21:00:00+00:00,48696.9,15891.9,29066.0,3726.25,12.75,27785.25,6064.5,0.0
2025-03-22 22:00:00+00:00,46233.73,15337.73,27376.75,3513.25,6.0,26363.75,6228.25,0.0
2025-03-22 23:00:00+00:00,43531.84,13366.09,26022.5,4135.0,8.25,25838.5,6042.0,0.0
2025-03-23 00:00:00+00:00,41558.74,12146.99,24339.5,5066.25,6.0,24434.75,6123.0,0.0
2025-03-23 01:00:00+00:00,40209.23,11834.48,22544.5,5823.75,6.5,23236.25,6194.25,0.0
2025-03-23 02:00:00+00:00,39934.61,13054.61,21265.75,5609.25,5.0,22208.75,6242.25,0.0
2025-03-23 03:00:00+00:00,40463.43,14940.18,19903.5,5614.25,5.5,21462.75,6257.75,0.0
2025-03-23 04:00:00+00:00,40874.74,15737.49,19373.75,5752.75,10.75,20801.25,6247.25,0.0
2025-03-23 05:00:00+00:00,40989.85,15469.1,19150.5,5857.5,512.75,20307.5,6231.25,605.75
2025-03-23 06:00:00+00:00,43094.66,16495.16,17070.5,5504.5,4024.5,18459.75,6176.25,4292.25
2025-03-23 07:00:00+00:00,47170.04,16795.29,14329.5,5859.0,10186.25,15540.25,6347.75,9878.0
2025-03-23 08:00:00+00:00,50474.66,15788.91,11427.25,6050.25,17208.25,12848.75,6253.0,15274.75
2025-03-23 09:00:00+00:00,51776.48,14197.98,8630.25,5603.25,23345.0,11226.0,6126.25,19558.75
2025-03-23 10:00:00+00:00,52935.69,13187.94,7433.25,5516.0,26798.5,9975.25,5991.75,21845.0
2025-03-23 11:00:00+00:00,52272.01,12901.01,7253.25,4870.0,27247.75,9087.75,5521.5,21902.5
2025-03-23 12:00:00+00:00,50163.59,13469.84,6839.5,4315.0,25539.25,8476.0,5260.25,20076.0
2025-03-23 13:00:00+00:00,48289.1,15817.35,6718.75,4127.0,21626.0,7964.25,4940.25,16938.25
2025-03-23 14:00:00+00:00,47571.43,20291.68,7489.5,4352.5,15437.75,7429.75,4641.25,12633.5
2025-03-23 15:00:00+00:00,47901.15,27693.4,7067.75,4145.0,8995.0,6756.5,4469.25,7710.0
2025-03-23 16:00:00+00:00,51180.02,37728.77,6196.0,3998.5,3256.75,6226.75,4438.0,2951.0
2025-03-23 17:00:00+00:00,54272.46,44836.46,5388.25,3752.75,295.0,6075.0,4367.25,282.5
2025-03-23 18:00:00+00:00,54700.75,46301.0,4809.25,3564.5,26.0,5847.75,4308.0,0.0
2025-03-23 19:00:00+00:00,52585.67,44665.17,4266.0,3641.25,13.25,5374.5,4244.0,0.0
2025-03-23 20:00:00+00:00,50801.72,43597.22,3913.0,3285.5,6.0,4753.75,4013.25,0.0
2025-03-23 21:00:00+00:00,48850.35,43075.35,3306.25,2463.0,5.75,4025.25,3519.25,0.0
2025-03-23 22:00:00+00:00,45738.36,41200.61,2692.5,1841.0,4.25,3336.0,2881.75,0.0
2025-03-23 23:00:00+00:00,43044.24,39487.24,2205.75,1346.25,5.0,2543.5,1730.0,0.0
2025-03-24 00:00:00+00:00,41471.17,38822.42,1805.5,838.25,5.0,2272.25,1267.25,0.0
2025-03-24 01:00:00+00:00,40857.63,38542.38,1779.0,531.25,5.0,2044.25,895.75,0.0
2025-03-24 02:00:00+00:00,41409.15,39435.4,1552.75,415.75,5.25,1829.25,655.25,0.0
2025-03-24 03:00:00+00:00,43062.68,41274.68,1447.0,336.0,5.0,1655.5,550.25,0.0
2025-03-24 04:00:00+00:00,46828.67,45070.67,1496.0,254.75,7.25,1519.25,504.0,0.0
2025-03-24 05:00:00+00:00,54379.2,52121.45,1618.25,230.5,409.0,1395.75,482.75,528.0
2025-03-24 06:00:00+00:00,59651.25,54634.75,1394.5,282.25,3339.75,1202.25,447.5,4194.0
2025-03-24 07:00:00+00:00,62280.02,52216.77,1028.5,273.75,8761.0,811.5,372.25,10388.5
2025-03-24 08:00:00+00:00,62628.55,47000.8,541.75,201.25,14884.75,370.5,289.5,17003.25
2025-03-24 09:00:00+00:00,62647.1,42341.6,351.75,84.75,19869.0,274.5,214.0,22271.25
2025-03-24 10:00:00+00:00,63753.0,39347.0,396.5,87.75,23921.75,346.0,151.5,25274.25
2025-03-24 11:00:00+00:00,63633.53,36617.53,625.75,133.0,26257.25,490.75,111.75,25930.0
2025-03-24 12:00:00+00:00,62621.11,35277.11,1108.75,229.75,26005.5,730.5,96.75,24578.0
2025-03-24 13:00:00+00:00,60781.46,35428.46,1870.25,292.75,23190.0,1113.5,101.75,21394.5
2025-03-24 14:00:00+00:00,59761.74,39009.74,2680.25,286.75,17785.0,1511.0,125.0,16318.5
2025-03-24 15:00:00+00:00,58966.95,44963.95,3089.5,346.5,10567.0,1775.0,156.75,10042.0
2025-03-24 16:00:00+00:00,60399.32,52944.82,3313.0,448.25,3693.25,1980.75,180.75,3820.5
2025-03-24 17:00:00+00:00,62869.33,58650.33,3335.25,527.0,356.75,2301.75,195.75,369.75
2025-03-24 18:00:00+00:00,63126.29,58818.29,3601.25,673.0,33.75,2495.0,204.25,0.0
2025-03-24 19:00:00+00:00,59658.05,55219.3,3718.25,701.25,19.25,2432.0,221.75,0.0
2025-03-24 20:00:00+00:00,56082.3,51449.55,3834.75,786.25,11.75,2270.5,274.25,0.0
2025-03-24 21:00:00+00:00,52896.5,48234.25,3825.0,830.75,6.5,2060.5,381.5,0.0
2025-03-24 22:00:00+00:00,49426.24,44734.74,3841.5,844.0,6.0,1887.75,491.75,0.0
2025-03-24 23:00:00+00:00,46619.56,41346.81,4138.75,1128.0,6.0,2916.75,825.0,0.0
2025-03-25 00:00:00+00:00,45471.98,39605.73,4461.25,1399.0,6.0,3038.75,988.25,0.0
2025-03-25 01:00:00+00:00,44833.43,38570.18,4630.5,1626.75,6.0,3290.25,1217.0,0.0
2025-03-25 02:00:00+00:00,45831.92,38775.17,5116.5,1934.25,6.0,3569.75,1515.0,0.0
2025-03-25 03:00:00+00:00,47412.79,39751.54,5450.5,2205.5,5.25,3914.25,1859.25,0.0
2025-03-25 04:00:00+00:00,50869.15,42649.65,5693.5,2517.5,8.5,4182.25,2199.25,0.0
2025-03-25 05:00:00+00:00,57892.42,48547.92,5830.75,2916.75,597.0,4223.5,2524.0,652.25
2025-03-25 06:00:00+00:00,63008.6,50027.6,5375.25,3443.5,4162.25,3909.5,2853.5,4301.0
2025-03-25 07:00:00+00:00,65782.5,47112.5,5006.5,3882.75,9780.75,3396.0,3169.25,9964.0
2025-03-25 08:00:00+00:00,66708.58,41347.58,5071.25,4136.75,16153.0,3134.5,3367.75,15890.0
2025-03-25 09:00:00+00:00,66394.92,34653.17,5371.0,4328.5,22042.25,3615.75,3477.0,21088.0
